selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time,Method of calculation,value
0,Position_4,12,G1,1,143,275197.0,373713.0,MIA_KC_test_files,mother,6,18,126,,18,-1,-18,25,-3,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,6,144,491737.0,13153.0,MIA_KC_test_files,mother,20,22,133,,12,12,-7,23,36,2+ ($n_2$=79),79,Bud signal,13153.0
0,Position_4,2,S,3,144,312115.0,213182.0,MIA_KC_test_files,mother,19,25,126,,19,19,-9,26,57,2+ ($n_2$=79),76,Bud signal,213182.0
0,Position_4,3,S,6,144,273631.0,246953.00000000003,MIA_KC_test_files,mother,17,27,122,,23,23,-5,28,69,2+ ($n_2$=79),71,Bud signal,246953.00000000003
0,Position_4,4,G1,3,144,298755.0,,MIA_KC_test_files,mother,16,10,134,,11,0,-10,25,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_4,6,S,2,144,391907.0,7700.0,MIA_KC_test_files,mother,21,23,141,,4,4,-14,24,12,2+ ($n_2$=79),79,Bud signal,7700.0
0,Position_4,10,S,1,144,434186.0,13832.000000000002,MIA_KC_test_files,mother,18,31,125,,20,20,-8,32,60,1st ($n_1$=38),38,Bud signal,13832.000000000002
0,Position_4,12,G1,1,144,275239.0,391907.0,MIA_KC_test_files,mother,6,18,126,,19,0,-18,25,0,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,6,145,491914.0,15328.999999999998,MIA_KC_test_files,mother,20,22,133,,13,13,-7,23,39,2+ ($n_2$=79),79,Bud signal,15328.999999999998
0,Position_4,2,S,3,145,302687.0,206955.0,MIA_KC_test_files,mother,19,25,126,,20,20,-9,26,60,2+ ($n_2$=79),75,Bud signal,206955.0
0,Position_4,1,S,6,143,473227.0,11212.0,MIA_KC_test_files,mother,20,22,133,,11,11,-7,23,33,2+ ($n_2$=79),79,Bud signal,11212.0
0,Position_4,3,S,6,145,288613.0,233025.0,MIA_KC_test_files,mother,17,27,122,,24,24,-5,28,72,2+ ($n_2$=79),65,Bud signal,233025.0
0,Position_4,12,G1,1,142,259945.00000000003,360780.0,MIA_KC_test_files,mother,6,18,126,,17,-2,-18,25,-6,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,6,S,2,142,360780.0,4776.0,MIA_KC_test_files,mother,21,23,141,,2,2,-14,24,6,2+ ($n_2$=79),79,Bud signal,4776.0
0,Position_4,4,G1,3,140,265107.0,,MIA_KC_test_files,mother,16,10,134,,7,-4,-10,25,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_4,6,G1,2,140,319674.99999999994,262764.0,MIA_KC_test_files,mother,12,14,126,,15,0,-14,24,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_4,10,S,1,140,421731.0,10182.000000000002,MIA_KC_test_files,mother,18,31,125,,16,16,-8,32,48,1st ($n_1$=38),38,Bud signal,10182.000000000002
0,Position_4,12,G1,1,140,262764.0,319674.99999999994,MIA_KC_test_files,mother,6,18,126,,15,-4,-18,25,-12,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,6,141,462796.0,8071.999999999999,MIA_KC_test_files,mother,20,22,133,,9,9,-7,23,27,2+ ($n_2$=79),79,Bud signal,8071.999999999999
0,Position_4,2,S,3,141,508065.0,30949.000000000004,MIA_KC_test_files,mother,19,25,126,,16,16,-9,26,48,2+ ($n_2$=79),77,Bud signal,30949.000000000004
0,Position_4,3,S,6,141,499927.0,18856.0,MIA_KC_test_files,mother,17,27,122,,20,20,-5,28,60,2+ ($n_2$=79),75,Bud signal,18856.0
0,Position_4,4,G1,3,141,272136.0,,MIA_KC_test_files,mother,16,10,134,,8,-3,-10,25,-9,2+ ($n_2$=79),76,Bud signal,0.0
0,Position_4,6,S,2,141,337285.0,1701.0,MIA_KC_test_files,mother,21,23,141,,1,1,-14,24,3,2+ ($n_2$=79),79,Bud signal,1701.0
0,Position_4,10,S,1,141,435490.0,9990.999999999998,MIA_KC_test_files,mother,18,31,125,,17,17,-8,32,51,1st ($n_1$=38),38,Bud signal,9990.999999999998
0,Position_4,12,G1,1,141,265069.0,337285.0,MIA_KC_test_files,mother,6,18,126,,16,-3,-18,25,-9,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,6,142,466645.0,9873.999999999998,MIA_KC_test_files,mother,20,22,133,,10,10,-7,23,30,2+ ($n_2$=79),79,Bud signal,9873.999999999998
0,Position_4,2,S,3,142,461901.00000000006,61340.99999999999,MIA_KC_test_files,mother,19,25,126,,17,17,-9,26,51,2+ ($n_2$=79),77,Bud signal,61340.99999999999
0,Position_4,3,S,6,142,384136.0,136724.0,MIA_KC_test_files,mother,17,27,122,,21,21,-5,28,63,2+ ($n_2$=79),75,Bud signal,136724.0
0,Position_4,4,G1,3,142,281175.0,,MIA_KC_test_files,mother,16,10,134,,9,-2,-10,25,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_4,10,S,1,142,440182.0,10102.999999999998,MIA_KC_test_files,mother,18,31,125,,18,18,-8,32,54,1st ($n_1$=38),38,Bud signal,10102.999999999998
0,Position_4,4,S,3,145,310003.0,1712.0,MIA_KC_test_files,mother,23,24,145,,1,1,-10,25,3,2+ ($n_2$=79),79,Bud signal,1712.0
0,Position_4,6,S,2,145,386807.0,7948.000000000001,MIA_KC_test_files,mother,21,23,141,,5,5,-14,24,15,2+ ($n_2$=79),79,Bud signal,7948.000000000001
0,Position_4,10,S,1,145,459363.0,8469.000000000002,MIA_KC_test_files,mother,18,31,125,,21,21,-8,32,63,1st ($n_1$=38),38,Bud signal,8469.000000000002
0,Position_4,10,S,1,148,363246.0,105128.0,MIA_KC_test_files,mother,18,31,125,,24,24,-8,32,72,1st ($n_1$=38),36,Bud signal,105128.0
0,Position_4,12,S,1,148,369982.0,11233.0,MIA_KC_test_files,mother,22,24,145,,4,4,-18,25,12,1st ($n_1$=38),38,Bud signal,11233.0
0,Position_4,1,S,6,149,272816.0,240273.0,MIA_KC_test_files,mother,20,22,133,,17,17,-7,23,51,2+ ($n_2$=79),77,Bud signal,240273.0
0,Position_4,2,S,3,149,259421.0,222689.0,MIA_KC_test_files,mother,19,25,126,,24,24,-9,26,72,2+ ($n_2$=79),65,Bud signal,222689.0
0,Position_4,3,S,6,149,282140.0,236574.0,MIA_KC_test_files,mother,17,27,122,,28,28,-5,28,84,2+ ($n_2$=79),36,Bud signal,236574.0
0,Position_4,4,S,3,149,373857.0,12334.0,MIA_KC_test_files,mother,23,24,145,,5,5,-10,25,15,2+ ($n_2$=79),79,Bud signal,12334.0
0,Position_4,6,S,2,149,453501.00000000006,18215.0,MIA_KC_test_files,mother,21,23,141,,9,9,-14,24,27,2+ ($n_2$=79),79,Bud signal,18215.0
0,Position_4,10,S,1,149,246062.0,211075.0,MIA_KC_test_files,mother,18,31,125,,25,25,-8,32,75,1st ($n_1$=38),34,Bud signal,211075.0
0,Position_4,12,S,1,149,375647.0,21021.0,MIA_KC_test_files,mother,22,24,145,,5,5,-18,25,15,1st ($n_1$=38),38,Bud signal,21021.0
0,Position_4,1,S,6,150,275577.0,250242.0,MIA_KC_test_files,mother,20,22,133,,18,18,-7,23,54,2+ ($n_2$=79),76,Bud signal,250242.0
0,Position_4,2,S,3,150,263741.0,226742.0,MIA_KC_test_files,mother,19,25,126,,25,25,-9,26,75,2+ ($n_2$=79),60,Bud signal,226742.0
0,Position_4,3,G1,7,150,274271.0,248140.0,MIA_KC_test_files,mother,17,9,150,,1,-9,-9,39,-27,2+ ($n_2$=79),40,Bud signal,0.0
0,Position_4,4,S,3,150,393328.0,16026.0,MIA_KC_test_files,mother,23,24,145,,6,6,-10,25,18,2+ ($n_2$=79),79,Bud signal,16026.0
0,Position_4,6,S,2,150,457403.00000000006,18269.0,MIA_KC_test_files,mother,21,23,141,,10,10,-14,24,30,2+ ($n_2$=79),79,Bud signal,18269.0
0,Position_4,10,S,1,150,236308.0,240131.00000000003,MIA_KC_test_files,mother,18,31,125,,26,26,-8,32,78,1st ($n_1$=38),29,Bud signal,240131.00000000003
0,Position_4,6,S,2,148,439319.0,16748.0,MIA_KC_test_files,mother,21,23,141,,8,8,-14,24,24,2+ ($n_2$=79),79,Bud signal,16748.0
0,Position_4,4,S,3,148,355102.0,11505.0,MIA_KC_test_files,mother,23,24,145,,4,4,-10,25,12,2+ ($n_2$=79),79,Bud signal,11505.0
0,Position_4,3,S,6,148,285923.0,240283.00000000003,MIA_KC_test_files,mother,17,27,122,,27,27,-5,28,81,2+ ($n_2$=79),45,Bud signal,240283.00000000003
0,Position_4,2,S,3,148,261933.0,219142.00000000003,MIA_KC_test_files,mother,19,25,126,,23,23,-9,26,69,2+ ($n_2$=79),71,Bud signal,219142.00000000003
0,Position_4,12,S,1,145,297115.0,7298.999999999999,MIA_KC_test_files,mother,22,24,145,,1,1,-18,25,3,1st ($n_1$=38),38,Bud signal,7298.999999999999
0,Position_4,1,S,6,146,485064.0,21050.0,MIA_KC_test_files,mother,20,22,133,,14,14,-7,23,42,2+ ($n_2$=79),79,Bud signal,21050.0
0,Position_4,2,S,3,146,276909.0,219470.0,MIA_KC_test_files,mother,19,25,126,,21,21,-9,26,63,2+ ($n_2$=79),75,Bud signal,219470.0
0,Position_4,3,S,6,146,285978.0,233121.0,MIA_KC_test_files,mother,17,27,122,,25,25,-5,28,75,2+ ($n_2$=79),60,Bud signal,233121.0
0,Position_4,4,S,3,146,330656.0,5350.999999999999,MIA_KC_test_files,mother,23,24,145,,2,2,-10,25,6,2+ ($n_2$=79),79,Bud signal,5350.999999999999
0,Position_4,6,S,2,146,393182.0,11443.0,MIA_KC_test_files,mother,21,23,141,,6,6,-14,24,18,2+ ($n_2$=79),79,Bud signal,11443.0
0,Position_4,10,S,1,146,452643.0,10983.0,MIA_KC_test_files,mother,18,31,125,,22,22,-8,32,66,1st ($n_1$=38),38,Bud signal,10983.0
0,Position_4,17,G1,1,150,248140.0,274271.0,MIA_KC_test_files,mother,3,13,150,,1,-13,-13,31,-39,1st ($n_1$=38),30,Bud signal,0.0
0,Position_4,12,S,1,146,303418.0,9563.0,MIA_KC_test_files,mother,22,24,145,,2,2,-18,25,6,1st ($n_1$=38),38,Bud signal,9563.0
0,Position_4,2,S,3,147,281032.00000000006,219338.0,MIA_KC_test_files,mother,19,25,126,,22,22,-9,26,66,2+ ($n_2$=79),74,Bud signal,219338.0
0,Position_4,3,S,6,147,284968.0,237629.0,MIA_KC_test_files,mother,17,27,122,,26,26,-5,28,78,2+ ($n_2$=79),55,Bud signal,237629.0
0,Position_4,4,S,3,147,345037.0,5297.0,MIA_KC_test_files,mother,23,24,145,,3,3,-10,25,9,2+ ($n_2$=79),79,Bud signal,5297.0
0,Position_4,6,S,2,147,425660.0,11334.0,MIA_KC_test_files,mother,21,23,141,,7,7,-14,24,21,2+ ($n_2$=79),79,Bud signal,11334.0
0,Position_4,10,S,1,147,447806.0,12715.000000000002,MIA_KC_test_files,mother,18,31,125,,23,23,-8,32,69,1st ($n_1$=38),37,Bud signal,12715.000000000002
0,Position_4,12,S,1,147,327443.0,8870.0,MIA_KC_test_files,mother,22,24,145,,3,3,-18,25,9,1st ($n_1$=38),38,Bud signal,8870.0
0,Position_4,1,S,6,148,364758.0,123593.0,MIA_KC_test_files,mother,20,22,133,,16,16,-7,23,48,2+ ($n_2$=79),77,Bud signal,123593.0
0,Position_4,1,S,6,147,486070.0,22435.000000000004,MIA_KC_test_files,mother,20,22,133,,15,15,-7,23,45,2+ ($n_2$=79),78,Bud signal,22435.000000000004
0,Position_3,1,S,7,196,287444.0,2912.9999999999995,MIA_KC_test_files,mother,21,28,196,,1,1,-14,29,3,2+ ($n_2$=79),79,Bud signal,2912.9999999999995
0,Position_3,14,G1,1,195,233031.0,279841.0,MIA_KC_test_files,mother,4,17,195,,1,-17,-17,24,-51,1st ($n_1$=38),23,Bud signal,0.0
0,Position_3,9,S,1,195,331613.99999999994,3772.000000000001,MIA_KC_test_files,mother,20,31,189,,7,7,-12,32,21,1st ($n_1$=38),38,Bud signal,3772.000000000001
0,Position_2,5,S,2,192,296506.0,400.0,MIA_KC_test_files,mother,11,43,192,296506.0,1,1,-6,44,3,2+ ($n_2$=79),79,Bud signal,400.0
0,Position_2,9,G1,1,192,238742.00000000003,296506.0,MIA_KC_test_files,mother,5,17,185,238742.00000000003,8,-10,-17,37,-30,1st ($n_1$=38),35,Bud signal,0.0
0,Position_2,1,S,6,193,239380.00000000003,248217.0,MIA_KC_test_files,mother,10,42,156,239380.00000000003,38,38,-11,43,114,2+ ($n_2$=79),11,Bud signal,248217.0
0,Position_2,5,S,2,193,300534.00000000006,698.0,MIA_KC_test_files,mother,11,43,192,300534.00000000006,2,2,-6,44,6,2+ ($n_2$=79),79,Bud signal,698.0
0,Position_2,9,G1,1,193,243268.0,300534.00000000006,MIA_KC_test_files,mother,5,17,185,243268.0,9,-9,-17,37,-27,1st ($n_1$=38),36,Bud signal,0.0
0,Position_2,1,S,6,194,235839.0,244131.0,MIA_KC_test_files,mother,10,42,156,235839.0,39,39,-11,43,117,2+ ($n_2$=79),11,Bud signal,244131.0
0,Position_2,5,S,2,194,315165.0,1102.9999999999998,MIA_KC_test_files,mother,11,43,192,315165.0,3,3,-6,44,9,2+ ($n_2$=79),79,Bud signal,1102.9999999999998
0,Position_2,9,G1,1,194,243539.0,315165.0,MIA_KC_test_files,mother,5,17,185,243539.0,10,-8,-17,37,-24,1st ($n_1$=38),37,Bud signal,0.0
0,Position_2,5,S,2,195,321462.0,2109.0,MIA_KC_test_files,mother,11,43,192,321462.0,4,4,-6,44,12,2+ ($n_2$=79),79,Bud signal,2109.0
0,Position_2,9,G1,1,195,238194.00000000003,321462.0,MIA_KC_test_files,mother,5,17,185,238194.00000000003,11,-7,-17,37,-21,1st ($n_1$=38),37,Bud signal,0.0
0,Position_2,5,S,2,196,321941.0,2993.0,MIA_KC_test_files,mother,11,43,192,321941.0,5,5,-6,44,15,2+ ($n_2$=79),79,Bud signal,2993.0
0,Position_2,9,G1,1,196,228338.00000000003,321941.0,MIA_KC_test_files,mother,5,17,185,228338.00000000003,12,-6,-17,37,-18,1st ($n_1$=38),38,Bud signal,0.0
0,Position_2,5,S,2,197,357823.0,1939.0000000000005,MIA_KC_test_files,mother,11,43,192,357823.0,6,6,-6,44,18,2+ ($n_2$=79),79,Bud signal,1939.0000000000005
0,Position_2,9,G1,1,197,246543.0,357823.0,MIA_KC_test_files,mother,5,17,185,246543.0,13,-5,-17,37,-15,1st ($n_1$=38),38,Bud signal,0.0
0,Position_2,5,S,2,198,376926.0,3073.0000000000005,MIA_KC_test_files,mother,11,43,192,376926.0,7,7,-6,44,21,2+ ($n_2$=79),79,Bud signal,3073.0000000000005
0,Position_2,1,S,6,192,245472.0,254474.00000000003,MIA_KC_test_files,mother,10,42,156,245472.0,37,37,-11,43,111,2+ ($n_2$=79),11,Bud signal,254474.00000000003
0,Position_2,9,G1,1,198,243760.0,376926.0,MIA_KC_test_files,mother,5,17,185,243760.0,14,-4,-17,37,-12,1st ($n_1$=38),38,Bud signal,0.0
0,Position_2,9,G1,1,191,219681.0,302849.0,MIA_KC_test_files,mother,5,17,185,219681.0,7,-11,-17,37,-33,1st ($n_1$=38),32,Bud signal,0.0
0,Position_2,1,S,6,191,279868.0,204140.0,MIA_KC_test_files,mother,10,42,156,279868.0,36,36,-11,43,108,2+ ($n_2$=79),12,Bud signal,204140.0
0,Position_2,5,G1,2,186,253229.0,219346.0,MIA_KC_test_files,mother,9,6,185,253229.0,2,-5,-6,44,-15,2+ ($n_2$=79),72,Bud signal,0.0
0,Position_2,9,G1,1,186,219346.0,253229.0,MIA_KC_test_files,mother,5,17,185,219346.0,2,-16,-17,37,-48,1st ($n_1$=38),23,Bud signal,0.0
0,Position_2,1,S,6,187,419806.0,43741.0,MIA_KC_test_files,mother,10,42,156,419806.0,32,32,-11,43,96,2+ ($n_2$=79),18,Bud signal,43741.0
0,Position_2,4,S,1,187,500296.0,20006.0,MIA_KC_test_files,mother,8,54,149,500296.0,39,39,-40,55,117,1st ($n_1$=38),10,Bud signal,20006.0
0,Position_2,5,G1,2,187,283739.0,227692.0,MIA_KC_test_files,mother,9,6,185,283739.0,3,-4,-6,44,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_2,9,G1,1,187,227692.0,283739.0,MIA_KC_test_files,mother,5,17,185,227692.0,3,-15,-17,37,-45,1st ($n_1$=38),26,Bud signal,0.0
0,Position_2,1,S,6,188,411280.0,44724.00000000001,MIA_KC_test_files,mother,10,42,156,411280.0,33,33,-11,43,99,2+ ($n_2$=79),15,Bud signal,44724.00000000001
0,Position_2,5,G1,2,188,288803.0,229885.0,MIA_KC_test_files,mother,9,6,185,288803.0,4,-3,-6,44,-9,2+ ($n_2$=79),76,Bud signal,0.0
0,Position_2,9,G1,1,188,229885.0,288803.0,MIA_KC_test_files,mother,5,17,185,229885.0,4,-14,-17,37,-42,1st ($n_1$=38),27,Bud signal,0.0
0,Position_2,1,S,6,189,401581.0,63971.0,MIA_KC_test_files,mother,10,42,156,401581.0,34,34,-11,43,102,2+ ($n_2$=79),15,Bud signal,63971.0
0,Position_2,5,G1,2,189,284458.00000000006,227092.0,MIA_KC_test_files,mother,9,6,185,284458.00000000006,5,-2,-6,44,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_2,9,G1,1,189,227092.0,284458.00000000006,MIA_KC_test_files,mother,5,17,185,227092.0,5,-13,-17,37,-39,1st ($n_1$=38),30,Bud signal,0.0
0,Position_2,1,S,6,190,397802.0,71731.0,MIA_KC_test_files,mother,10,42,156,397802.0,35,35,-11,43,105,2+ ($n_2$=79),12,Bud signal,71731.0
0,Position_2,5,G1,2,190,295961.0,242143.0,MIA_KC_test_files,mother,9,6,185,295961.0,6,-1,-6,44,-3,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_2,9,G1,1,190,242143.0,295961.0,MIA_KC_test_files,mother,5,17,185,242143.0,6,-12,-17,37,-36,1st ($n_1$=38),32,Bud signal,0.0
0,Position_2,5,G1,2,191,302849.0,219681.0,MIA_KC_test_files,mother,9,6,185,302849.0,7,0,-6,44,0,2+ ($n_2$=79),79,Bud signal,0.0
